LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,MONTHLY_INCOME_IMPUTED,BUREAU_SCORE_IMPUTED,LAST_PAYMENT_DATE_IMPUTED,LAST_PMT_IS_FUTURE,FOIR,CREDIT_UTIL,SANCTION_RATIO,REPAYMENT_RATIO,DISPOSABLE_INCOME,TENURE_PROGRESS,MONTHS_LEFT,IS_DELINQUENT,HAD_PAST_DPD,BUREAU_BAND,FOIR_BAND,CURR_DPD_LABEL,MAX_DPD_LABEL,UTIL_LABEL,REPAYMENT_STAGE,TENURE_STAGE,PAYMENT_BEHAVIOUR,SANCTION_LABEL,INTEREST_RATE_BAND,DISPOSABLE_INCOME_BAND,RISK_TIER,LOAN_HEALTH_SCORE,ACCOUNT_HEALTH,PRIMARY_RISK
LN0000490,CUST000620,21,Female,Tamil Nadu,Self Employed,36624.0,Personal Loan,433853,346016,12,11.34,30636.37,732.0,5,0,150,232661,Current,Active,0,0,2021-12-26,2022-04-24,False,False,False,False,0.8365,0.6724,0.7975,0.3276,5987.630000000001,0.4167,7,0,1,Good,Financially Stressed,No Delinquency,Potential Default,Moderate,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Mostly Approved,Low,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000642,CUST000689,21,Male,Madhya Pradesh,Self Employed,20292.0,Personal Loan,103477,100662,60,10.39,2158.14,762.0,28,0,45,71011,Current,Active,0,0,2021-08-17,2023-11-11,False,False,False,False,0.1064,0.7054,0.9728,0.2946,18133.86,0.4667,32,0,1,Very Good,Comfortable,No Delinquency,Moderate Delinquency,High,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Fully Approved,Low,Limited,LOW,0,Excellent,Healthy Account
LN0000123,CUST000656,47,Male,Tamil Nadu,Salaried,65092.0,Personal Loan,94906,79714,36,8.55,2518.22,744.0,6,0,0,64708,Current,Active,0,0,2021-08-18,2022-01-15,False,False,False,False,0.0387,0.8118,0.8399,0.1882,62573.78,0.1667,30,0,0,Good,Comfortable,No Delinquency,No Delinquency,High,Early Repayment Stage,New Loan,Always Paid On Time,Mostly Approved,Low,Very Comfortable,LOW,1,Healthy,Healthy Account
LN0000762,CUST000385,30,Male,Karnataka,Salaried,47433.0,Home Loan,4460002,3355850,300,10.55,31805.24,724.0,26,90,150,2641743,61-90,Delinquent,1,0,2024-02-02,2025-11-13,False,False,False,False,0.6705,0.7872,0.7524,0.2128,15627.759999999998,0.0867,274,1,0,Good,Financially Stressed,Serious Delinquency,Potential Default,High,Early Repayment Stage,New Loan,Defaulted,Mostly Approved,Low,Limited,CRITICAL,9,Critical,Defaulted
LN0000368,CUST000554,45,Male,Telangana,Salaried,29699.0,Personal Loan,375861,276825,12,24.6,26256.91,646.0,61,45,90,165662,31-60,Delinquent,0,0,2022-02-26,2026-12-21,False,False,False,True,0.8841,0.5984,0.7365,0.4016,3442.09,1.0,0,1,0,High Risk,Financially Stressed,Moderate Delinquency,Serious Delinquency,Moderate,Partially Repaid,Completed,Severely Delinquent,Partially Approved,Very High,Financially Tight,HIGH,5,High Risk,Current Delinquency
LN0000204,CUST000678,21,Male,Maharashtra,Self Employed,57508.0,Personal Loan,300422,205650,36,18.38,7474.0,538.0,19,120,120,173511,90+,Delinquent,1,1,2025-11-12,2027-01-09,False,False,False,True,0.13,0.8437,0.6845,0.1563,50034.0,0.5278,17,1,0,High Risk,Comfortable,Potential Default,Potential Default,High,Early Repayment Stage,Mid Tenure,Written Off,Partially Approved,High,Very Comfortable,CRITICAL,16,Critical,Written Off
LN0000866,CUST000178,32,Female,Uttar Pradesh,Salaried,69300.0,Vehicle Loan,797003,655336,24,13.07,31177.42,701.0,61,0,45,547073,Current,Active,0,0,2024-11-27,2029-11-26,True,False,False,True,0.4499,0.8348,0.8223,0.1652,38122.58,1.0,0,0,1,Good,Manageable,No Delinquency,Moderate Delinquency,High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Average,Comfortable,LOW,1,Healthy,Healthy Account
LN0000456,CUST000542,53,Male,Maharashtra,Business,38404.0,MSME Loan,150000,121024,60,19.23,3154.77,651.0,18,0,75,71194,Current,Active,0,0,2021-08-23,2023-01-18,False,False,False,False,0.0821,0.5883,0.8068,0.4117,35249.23,0.3,42,0,1,Moderate Risk,Comfortable,No Delinquency,Serious Delinquency,Moderate,Partially Repaid,Mid Tenure,Recovered From Past Delays,Mostly Approved,High,Comfortable,LOW,0,Excellent,Healthy Account
LN0000471,CUST000512,42,Female,Karnataka,Salaried,30000.0,MSME Loan,418475,382216,36,16.43,13518.86,766.0,14,30,75,68626,1-30,Active,0,0,2020-01-23,2021-01-27,True,False,False,False,0.4506,0.1795,0.9134,0.8205,16481.14,0.3889,22,1,0,Very Good,Manageable,Slight Delay,Serious Delinquency,Low,Mostly Repaid,Mid Tenure,Currently Delayed,Mostly Approved,High,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000085,CUST000023,42,Male,Maharashtra,Not Specified,40066.0,Vehicle Loan,1523170,1041947,48,26.5,35425.38,693.0,51,45,150,795367,31-60,Delinquent,0,0,2022-10-20,2026-11-07,False,False,False,True,0.8842,0.7633,0.6841,0.2367,4640.620000000003,1.0,0,1,0,Moderate Risk,Financially Stressed,Moderate Delinquency,Potential Default,High,Early Repayment Stage,Completed,Severely Delinquent,Partially Approved,Very High,Financially Tight,HIGH,5,High Risk,Current Delinquency
LN0000805,CUST000129,37,Male,Gujarat,Salaried,71894.0,MSME Loan,1661075,1335521,24,12.26,63029.89,696.0,7,75,75,330601,61-90,Delinquent,0,0,2022-09-17,2023-01-24,False,False,False,False,0.8767,0.2475,0.804,0.7525,8864.11,0.2917,17,1,0,Moderate Risk,Financially Stressed,Serious Delinquency,Serious Delinquency,Low,Mostly Repaid,Mid Tenure,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,3,Needs Monitoring,Current Delinquency
LN0000530,CUST000181,56,Female,Tamil Nadu,Business,79142.0,Consumer Durable Loan,56617,45011,18,14.11,2789.18,655.0,28,0,0,6562,Current,Active,0,0,2021-05-14,2023-08-01,False,False,False,False,0.0352,0.1458,0.795,0.8542,76352.82,1.0,0,0,0,Moderate Risk,Comfortable,No Delinquency,No Delinquency,Low,Mostly Repaid,Completed,Always Paid On Time,Mostly Approved,Average,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000868,CUST000291,22,Male,West Bengal,Professional,33900.0,Vehicle Loan,475368,335813,24,19.08,16940.92,638.0,36,0,120,107543,Current,Active,0,0,2024-05-20,2027-04-14,True,False,False,True,0.4997,0.3202,0.7064,0.6798,16959.08,1.0,0,0,1,High Risk,Manageable,No Delinquency,Potential Default,Low,Partially Repaid,Completed,Recovered From Past Delays,Partially Approved,High,Limited,MEDIUM,4,Needs Monitoring,Weak Credit Profile
LN0000029,CUST000687,33,Male,Karnataka,Trader,33023.0,P-Loan,367207,342292,48,17.75,10010.17,768.0,33,7,75,72969,1-30,Active,0,0,2022-08-15,2025-03-25,False,False,False,False,0.3031,0.2132,0.9321,0.7868,23012.83,0.6875,15,1,0,Very Good,Manageable,Slight Delay,Serious Delinquency,Low,Mostly Repaid,Mid Tenure,Currently Delayed,Mostly Approved,High,Limited,MEDIUM,2,Healthy,Healthy Account
LN0000968,CUST000141,38,Female,Madhya Pradesh,Self Employed,85276.0,Home Loan,2400590,1645272,300,15.37,21546.56,664.0,43,0,60,1389992,Current,Active,0,0,2020-07-31,2024-02-10,False,False,False,False,0.2527,0.8448,0.6854,0.1552,63729.44,0.1433,257,0,1,Moderate Risk,Comfortable,No Delinquency,Moderate Delinquency,High,Early Repayment Stage,New Loan,Recovered From Past Delays,Partially Approved,Average,Very Comfortable,LOW,1,Healthy,Healthy Account
LN0000515,CUST000290,32,Female,Madhya Pradesh,Self Employed,36641.0,Personal Loan,466386,379944,12,13.11,33955.17,683.0,72,0,0,49048,Current,Active,0,0,2024-09-06,2030-06-23,False,False,False,True,0.9267,0.1291,0.8147,0.8709,2685.8300000000017,1.0,0,0,0,Moderate Risk,Financially Stressed,No Delinquency,No Delinquency,Low,Mostly Repaid,Completed,Always Paid On Time,Mostly Approved,Average,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000824,CUST000607,48,Female,Maharashtra,Salaried,28468.0,Home Loan,3557972,2901912,180,12.49,35747.82,668.0,25,45,45,1456672,31-60,Delinquent,0,0,2021-02-26,2023-01-25,False,False,False,False,1.0,0.502,0.8156,0.498,0.0,0.1389,155,1,0,Moderate Risk,Financially Stressed,Moderate Delinquency,Moderate Delinquency,Moderate,Partially Repaid,New Loan,Severely Delinquent,Mostly Approved,Average,Financially Tight,HIGH,3,Needs Monitoring,Current Delinquency
LN0000473,CUST000674,26,Female,Karnataka,Salaried,74076.0,Personal Loan,322012,275316,18,11.36,16707.6,719.0,58,0,30,246097,Current,Active,0,0,2025-05-20,2030-01-25,False,False,False,True,0.2255,0.8939,0.855,0.1061,57368.4,1.0,0,0,1,Good,Comfortable,No Delinquency,Slight Delay,Very High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Low,Very Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000859,CUST000152,42,Male,Delhi,Salaried,104657.0,Consumer Durable Loan,134117,123320,6,14.52,21432.49,772.0,65,7,75,78055,1-30,Active,0,0,2021-11-10,2027-03-03,False,False,False,True,0.2048,0.6329,0.9195,0.3671,83224.51,1.0,0,1,0,Very Good,Comfortable,Slight Delay,Serious Delinquency,Moderate,Early Repayment Stage,Completed,Currently Delayed,Mostly Approved,Average,Very Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000354,CUST000323,31,Female,Tamil Nadu,Business,48644.0,MSME Loan,616069,539231,60,15.52,12975.92,770.0,33,45,75,311585,31-60,Delinquent,0,0,2022-03-31,2024-09-25,False,False,False,False,0.2668,0.5778,0.8753,0.4222,35668.08,0.55,27,1,0,Very Good,Comfortable,Moderate Delinquency,Serious Delinquency,Moderate,Partially Repaid,Mid Tenure,Severely Delinquent,Mostly Approved,Average,Comfortable,HIGH,2,Healthy,Current Delinquency
LN0000833,CUST000401,21,Female,Karnataka,Salaried,44655.0,Vehicle Loan,1231533,1043231,24,18.17,52168.1,743.0,72,90,120,815622,61-90,Delinquent,1,0,2025-02-08,2030-09-04,False,False,False,True,1.0,0.7818,0.8471,0.2182,0.0,1.0,0,1,0,Good,Financially Stressed,Serious Delinquency,Potential Default,High,Early Repayment Stage,Completed,Defaulted,Mostly Approved,High,Financially Tight,CRITICAL,9,Critical,Defaulted
LN0000076,CUST000291,39,Female,Delhi,Salaried,71298.0,Vehicle Loan,325727,205838,24,9.37,9438.64,593.0,65,30,75,105191,1-30,Active,0,0,2025-06-22,2030-09-04,False,False,False,True,0.1324,0.511,0.6319,0.489,61859.36,1.0,0,1,0,High Risk,Comfortable,Slight Delay,Serious Delinquency,Moderate,Partially Repaid,Completed,Currently Delayed,Partially Approved,Low,Very Comfortable,MEDIUM,4,Needs Monitoring,Weak Credit Profile
LN0000130,CUST000269,42,Female,Karnataka,Self Employed,81770.0,Vehicle Loan,1064389,917296,60,8.5,18819.73,748.0,66,90,90,242068,61-90,Delinquent,1,0,2020-04-04,2025-05-30,False,False,False,False,0.2302,0.2639,0.8618,0.7361,62950.270000000004,1.0,0,1,0,Good,Comfortable,Serious Delinquency,Serious Delinquency,Low,Mostly Repaid,Completed,Defaulted,Mostly Approved,Low,Very Comfortable,CRITICAL,6,High Risk,Defaulted
LN0000753,CUST000035,42,Female,Tamil Nadu,Self Employed,65565.0,Vehicle Loan,1366891,1247787,24,8.5,56719.0,850.0,2,15,90,588125,1-30,Active,0,0,2022-07-28,2022-08-11,False,False,False,False,0.8651,0.4713,0.9129,0.5287,8846.0,0.0833,22,1,0,Excellent,Financially Stressed,Slight Delay,Serious Delinquency,Moderate,Partially Repaid,New Loan,Currently Delayed,Mostly Approved,Low,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000302,CUST000069,42,Female,Delhi,Salaried,75381.0,Vehicle Loan,1233383,1105649,36,15.63,38669.67,726.0,12,0,30,982070,Current,Active,0,0,2024-01-12,2024-12-11,False,False,False,False,0.513,0.8882,0.8964,0.1118,36711.33,0.3333,24,0,1,Good,Stretched,No Delinquency,Slight Delay,Very High,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Mostly Approved,Average,Comfortable,LOW,1,Healthy,High Credit Utilization
LN0000215,CUST000662,42,Female,Telangana,Salaried,56351.0,Personal Loan,747368,554815,36,13.03,18701.93,611.0,48,0,30,430135,Current,Active,0,0,2025-08-29,2029-06-29,False,False,False,True,0.3319,0.7753,0.7424,0.2247,37649.07,1.0,0,0,1,High Risk,Manageable,No Delinquency,Slight Delay,High,Early Repayment Stage,Completed,Recovered From Past Delays,Partially Approved,Average,Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000778,CUST000235,36,Male,Telangana,Self Employed,49054.0,Vehicle Loan,579662,517752,48,9.94,13116.61,807.0,18,30,60,403953,1-30,Active,0,0,2020-08-08,2021-11-30,False,False,False,False,0.2674,0.7802,0.8932,0.2198,35937.39,0.375,30,1,0,Excellent,Comfortable,Slight Delay,Moderate Delinquency,High,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Low,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000414,CUST000022,41,Female,Uttar Pradesh,salaried,82169.0,Personal Loan,447929,438065,48,18.34,12946.12,850.0,22,0,120,407459,Current,Active,0,0,2021-11-18,2023-08-25,False,False,False,False,0.1576,0.9301,0.978,0.0699,69222.88,0.4583,26,0,1,Excellent,Comfortable,No Delinquency,Potential Default,Very High,Early Repayment Stage,Mid Tenure,Recovered From Past Delays,Fully Approved,High,Very Comfortable,MEDIUM,3,Needs Monitoring,High Credit Utilization
LN0000289,CUST000225,30,Male,Telangana,Salaried,110417.0,Vehicle Loan,1360166,880525,36,9.98,28403.8,635.0,9,0,120,151300,Current,Active,0,0,2020-02-23,2020-10-08,False,False,False,False,0.2572,0.1718,0.6474,0.8282,82013.2,0.25,27,0,1,High Risk,Comfortable,No Delinquency,Potential Default,Low,Mostly Repaid,New Loan,Recovered From Past Delays,Partially Approved,Low,Very Comfortable,MEDIUM,4,Needs Monitoring,Weak Credit Profile
LN0000575,CUST000462,47,Male,Gujarat,Employee,17998.0,P-Loan,50000,37155,60,31.0,906.11,626.0,67,0,90,28664,Current,Active,0,0,2021-07-26,2026-12-29,False,False,False,True,0.0503,0.7715,0.7431,0.2285,17091.89,1.0,0,0,1,High Risk,Comfortable,No Delinquency,Serious Delinquency,High,Early Repayment Stage,Completed,Recovered From Past Delays,Partially Approved,Very High,Limited,MEDIUM,2,Healthy,Weak Credit Profile
LN0000384,CUST000083,41,Male,Karnataka,Self Employed,62719.0,Consumer Durable Loan,77640,53329,6,23.82,9515.78,561.0,53,120,120,45440,90+,Delinquent,1,1,2022-02-25,2026-02-02,False,False,False,False,0.1517,0.8521,0.6869,0.1479,53203.22,1.0,0,1,0,High Risk,Comfortable,Potential Default,Potential Default,Very High,Early Repayment Stage,Completed,Written Off,Partially Approved,Very High,Very Comfortable,CRITICAL,16,Critical,Written Off
LN0000083,CUST000096,31,Female,Maharashtra,Not Specified,39554.0,Home Loan,5596458,4470873,180,10.45,49282.49,698.0,19,0,90,628438,Current,Active,0,0,2023-11-19,2025-05-02,False,False,False,False,1.0,0.1406,0.7989,0.8594,0.0,0.1056,161,0,1,Moderate Risk,Financially Stressed,No Delinquency,Serious Delinquency,Low,Mostly Repaid,New Loan,Recovered From Past Delays,Mostly Approved,Low,Financially Tight,MEDIUM,1,Healthy,High EMI Burden
LN0000802,CUST000479,37,Female,Madhya Pradesh,Self Employed,61911.0,MSME Loan,1221447,861862,24,23.37,45297.04,587.0,47,75,75,160737,61-90,Delinquent,0,0,2022-05-14,2025-12-01,False,False,False,False,0.7316,0.1865,0.7056,0.8135,16613.96,1.0,0,1,0,High Risk,Financially Stressed,Serious Delinquency,Serious Delinquency,Low,Mostly Repaid,Completed,Severely Delinquent,Partially Approved,Very High,Limited,HIGH,5,High Risk,Current Delinquency
LN0000108,CUST000525,54,Female,Madhya Pradesh,Self Employed,54072.0,Personal Loan,674349,599915,36,11.5,19782.8,761.0,22,15,30,448871,1-30,Active,0,0,2021-06-09,2023-03-10,False,False,False,False,0.3659,0.7482,0.8896,0.2518,34289.2,0.6111,14,1,0,Very Good,Manageable,Slight Delay,Slight Delay,High,Early Repayment Stage,Mid Tenure,Currently Delayed,Mostly Approved,Low,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000510,CUST000372,16,Male,Uttar Pradesh,Salaried,38718.0,Personal Loan,282958,272496,36,19.18,10013.44,850.0,47,0,15,46506,Current,Active,0,0,2023-12-10,2027-09-15,False,False,False,True,0.2586,0.1707,0.963,0.8293,28704.559999999998,1.0,0,0,1,Excellent,Comfortable,No Delinquency,Slight Delay,Low,Mostly Repaid,Completed,Recovered From Past Delays,Fully Approved,High,Comfortable,LOW,0,Excellent,Healthy Account
LN0000149,CUST000184,30,Male,Tamil Nadu,Salaried,69052.0,Personal Loan,471061,430739,36,17.01,15359.16,773.0,20,15,15,85469,1-30,Active,0,0,2025-01-14,2026-07-13,False,False,False,True,0.2224,0.1984,0.9144,0.8016,53692.84,0.5556,16,1,0,Very Good,Comfortable,Slight Delay,Slight Delay,Low,Mostly Repaid,Mid Tenure,Currently Delayed,Mostly Approved,High,Very Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000814,CUST000603,50,Female,Uttar Pradesh,Employee,60136.0,VL,724725,602830,24,19.54,30546.22,703.0,55,0,150,447280,Current,Active,0,0,2025-01-14,2029-06-29,False,False,False,True,0.508,0.742,0.8318,0.258,29589.78,1.0,0,0,1,Good,Stretched,No Delinquency,Potential Default,High,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,High,Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000734,CUST000662,40,Male,Delhi,Self Employed,13100.0,Personal Loan,234250,158992,24,17.22,7877.74,590.0,61,0,0,68164,Current,Active,0,0,2025-10-05,2025-08-16,True,False,False,False,0.6014,0.4287,0.6787,0.5713,5222.26,1.0,0,0,0,High Risk,Financially Stressed,No Delinquency,No Delinquency,Moderate,Partially Repaid,Completed,Always Paid On Time,Partially Approved,High,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
LN0000111,CUST000075,38,Male,Gujarat,Business,90022.0,Personal Loan,73429,73404,60,19.59,1928.05,724.32,15,0,90,26428,Current,Active,0,0,2022-12-18,2024-03-04,False,True,False,False,0.0214,0.36,0.9997,0.64,88093.95,0.25,45,0,1,Good,Comfortable,No Delinquency,Serious Delinquency,Low,Partially Repaid,New Loan,Recovered From Past Delays,Fully Approved,High,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000590,CUST000635,50,Male,Telangana,Entrepreneur,56005.0,Vehicle Loan,470335,361654,36,11.47,11920.75,651.0,36,90,90,342282,61-90,Delinquent,1,0,2024-05-20,2027-01-26,False,False,False,True,0.2129,0.9464,0.7689,0.0536,44084.25,1.0,0,1,0,Moderate Risk,Comfortable,Serious Delinquency,Serious Delinquency,Very High,Early Repayment Stage,Completed,Defaulted,Mostly Approved,Low,Comfortable,CRITICAL,7,Critical,Defaulted
LN0000926,CUST000192,36,Male,Maharashtra,Business,36477.0,MSME Loan,787391,0,24,14.1,27737.62,646.0,67,7,75,505292,1-30,Active,0,0,2022-11-25,2028-04-29,False,False,False,True,0.7604,,0.0,,8739.380000000001,1.0,0,1,0,High Risk,Financially Stressed,Slight Delay,Serious Delinquency,Very High,Unknown,Completed,Currently Delayed,Significantly Reduced,Average,Financially Tight,MEDIUM,5,High Risk,High EMI Burden
LN0000202,CUST000617,34,Female,Tamil Nadu,Self Employed,83975.0,Vehicle Loan,920165,692742,24,13.32,33038.44,735.0,61,0,60,437131,Current,Active,0,0,2020-01-24,2025-01-06,False,False,False,False,0.3934,0.631,0.7528,0.369,50936.56,1.0,0,0,1,Good,Manageable,No Delinquency,Moderate Delinquency,Moderate,Early Repayment Stage,Completed,Recovered From Past Delays,Mostly Approved,Average,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000706,CUST000225,62,Female,Telangana,Business,56983.0,Personal Loan,50000,41307,12,20.47,3835.75,745.0,11,0,150,29135,Current,Active,0,0,2021-08-12,2022-06-23,False,False,False,False,0.0673,0.7053,0.8261,0.2947,53147.25,0.9167,1,0,1,Good,Comfortable,No Delinquency,Potential Default,High,Early Repayment Stage,Near Completion,Recovered From Past Delays,Mostly Approved,Very High,Very Comfortable,MEDIUM,2,Healthy,Healthy Account
LN0000823,CUST000026,50,Female,West Bengal,Permanent Employee,62852.0,Pers Loan,421841,278246,48,11.92,7316.36,612.0,12,0,45,128188,Current,Active,0,0,2024-05-10,2025-04-17,False,False,False,False,0.1164,0.4607,0.6596,0.5393,55535.64,0.25,36,0,1,High Risk,Comfortable,No Delinquency,Moderate Delinquency,Moderate,Partially Repaid,New Loan,Recovered From Past Delays,Partially Approved,Low,Very Comfortable,MEDIUM,2,Healthy,Weak Credit Profile
LN0000862,CUST000140,21,Male,Delhi,Self Employed,101923.0,MSME Loan,2047900,1605991,48,14.02,43902.19,694.0,26,0,45,905300,Current,Active,0,0,2020-04-21,2022-06-03,False,False,False,False,0.4307,0.5637,0.7842,0.4363,58020.81,0.5417,22,0,1,Moderate Risk,Manageable,No Delinquency,Moderate Delinquency,Moderate,Partially Repaid,Mid Tenure,Recovered From Past Delays,Mostly Approved,Average,Very Comfortable,LOW,0,Excellent,Healthy Account
LN0000004,CUST000372,29,Female,Rajasthan,Self Employed,73347.0,Personal Loan,226532,159283,60,17.87,4033.49,671.0,0,90,90,152246,61-90,Delinquent,1,0,2022-01-01,2022-01-01,False,False,True,False,0.055,0.9558,0.7031,0.0442,69313.51,0.0,60,1,0,Moderate Risk,Comfortable,Serious Delinquency,Serious Delinquency,Very High,Early Repayment Stage,New Loan,Defaulted,Partially Approved,High,Very Comfortable,CRITICAL,7,Critical,Defaulted
LN0000047,CUST000515,43,Male,West Bengal,Salaried,53786.0,MSME Loan,3490656,2930728,60,10.66,63225.32,745.0,11,0,90,2871092,Current,Active,0,0,2025-05-14,2026-03-07,False,False,False,False,1.0,0.9797,0.8396,0.0203,0.0,0.1833,49,0,1,Good,Financially Stressed,No Delinquency,Serious Delinquency,Very High,Early Repayment Stage,New Loan,Recovered From Past Delays,Mostly Approved,Low,Financially Tight,MEDIUM,2,Healthy,High EMI Burden
LN0000091,CUST000615,21,Male,Tamil Nadu,SALARIED,37845.0,Auto Loan,1038971,770286,24,24.59,40953.05,580.0,3,0,0,494749,Current,Active,0,0,2024-11-13,2025-02-01,False,False,False,False,1.0,0.6423,0.7414,0.3577,0.0,0.125,21,0,0,High Risk,Financially Stressed,No Delinquency,No Delinquency,Moderate,Early Repayment Stage,New Loan,Always Paid On Time,Partially Approved,Very High,Financially Tight,MEDIUM,3,Needs Monitoring,High EMI Burden
